time,lat,lon,ux,uy,r17_forward_km,r17_backward_km,r17_left_km,r17_right_km,r17_mean_km,r17_mean_quadrant_km,r34_forward_km,r34_backward_km,r34_left_km,r34_right_km,r34_mean_km,r34_mean_quadrant_km,r50_forward_km,r50_backward_km,r50_left_km,r50_right_km,r50_mean_km,r50_mean_quadrant_km
2024-10-03 06:00:00,19.531609732026208,-44.71875,-0.6885806538661501,0.7251597638598444,202.13731649374432,246.03271396711725,149.78181872131546,308.19304185543086,168.7992913679769,226.536222759402,,,,,,,,,,,,
2024-10-03 09:00:00,19.812640080416976,-45.0,-0.42828012389101006,0.9036460233298773,282.4660940308709,231.55884358664798,146.39520311145736,399.5334850274845,203.7735221084501,264.9884064391152,,,,,,,,,,,,
2024-10-03 12:00:00,20.374700776166243,-45.28125,-0.8837988806757527,0.46786700943354254,199.5945859747098,337.2128134435427,178.5143141350496,376.2532439738641,200.8554094351182,272.89373938179153,,,,,,,,,,,,
2024-10-03 15:00:00,20.655731123511657,-45.84375,-0.7853564480758516,0.6190438186959646,226.81422874329326,364.3550825269934,176.43013828547063,380.8920672630811,215.34477932592958,287.12287920470965,,,,,,,,,,,,
2024-10-03 18:00:00,20.936761470495384,-46.22222222222223,-1.0,0.0,184.83580633868,431.2835481235748,217.522547925998,341.8211426008969,217.05665707858518,293.8657612472874,,,,,,,,,,,,
2024-10-03 21:00:00,20.936761470495384,-46.51851851851853,-0.7040299308497666,0.7101703010318532,285.6411546593814,277.32969239577346,184.16397176975076,464.3495837113868,229.85749684480143,302.8711006340731,,,,,,,,,,,,
2024-10-04 00:00:00,21.217791817110673,-46.81481481481484,-0.7033583898642654,0.710835406692399,285.8832432764194,304.4938740811831,205.84492199703666,463.6334541901938,247.32416086608941,314.9638733862082,,,,,,,,,,,,
2024-10-04 03:00:00,21.49882216335069,-47.111111111111086,-0.7026763859803031,0.7115095899463759,286.0681487581613,328.88458789908054,267.8251036566187,506.58179779139004,253.82790068151402,347.3399095263127,,,,,,,,,,,,
2024-10-04 06:00:00,21.779852509208496,-47.40740740740739,-0.7019838571485397,0.7121928561161356,286.44499217915063,373.87761206325877,286.05183630185434,527.623759109367,245.57770710353364,368.4995499134077,,,,,,,,,,,,
2024-10-04 09:00:00,22.06088285467707,-47.703703703703695,-0.7012807403749179,0.7128852103804699,307.18500477126463,391.38154470178347,265.0798972318306,526.5504813495841,252.38943852426857,372.54923201361566,,,,,,,,,,,,
2024-10-04 12:00:00,22.341913199749307,-48.0,-0.8910905667530277,0.4538255191632219,318.23661640954117,411.47322843534573,297.2383555541098,527.8468522731494,255.3587414764641,388.6987631680365,,,,,,,,,,,,
2024-10-04 15:00:00,22.622943544417993,-48.59259259259261,-0.7128704912117024,0.7012957027956083,285.3069593064715,436.30945626083513,309.06323309672973,504.1627286535248,271.35885867607806,383.71059432939035,43.762227022391365,21.798030274075565,,131.3118389125016,111.88992635264346,65.62403206965617,,,,,,
2024-10-04 18:00:00,22.903973888675825,-48.89999999999998,-0.703534245538616,0.7106613577185764,307.8475602024011,478.3153428551213,412.64676186330763,459.10367682984605,286.8769769831234,414.47833543766905,,,,,,,,,,,,
2024-10-04 21:00:00,23.18500423251539,-49.19999999999999,-0.7027925084626071,0.7113948903730165,371.02529628224477,475.438703114771,425.86109984508727,502.29770410364983,294.25461663384726,443.6557008364382,86.83118799751034,64.72484134172586,43.67806131138263,87.35612262275285,94.20457437795574,70.64755331834291,,,,,,
2024-10-05 00:00:00,23.46603457592919,-49.5,-0.8918469111173422,0.452337359865903,409.8129362613912,531.817131959747,425.234080444552,550.2349912148466,312.5724176822629,479.2747849701342,42.16867419206267,110.07503682268506,13.8569150543507,124.71223407787254,99.02676543776654,72.70321503674275,,,,,,
2024-10-05 03:00:00,23.747064918909608,-50.10000000000002,-0.7012763169427263,0.7128895617802556,393.0232624421108,567.9140914057605,404.5124342100125,566.5897992775663,330.2431431429419,483.0098968338625,87.89529561600439,129.3373769780092,65.37574640487871,152.54340817299857,113.25332210005871,108.78795679297272,,,,,,
2024-10-05 06:00:00,24.028095261448925,-50.39999999999998,0.0,1.0,559.3436743347748,497.1943909303875,366.02519713815917,610.0419952302615,339.9344520421843,508.1513144083958,124.29859587852864,62.14929824065927,61.004199523028454,152.51049880756537,117.55013347431311,99.99064811244543,,,,,,
2024-10-05 09:00:00,24.59015594517284,-50.39999999999998,-0.439013352412852,0.8984805375762065,526.5909796699784,574.2031235053398,504.76087486388263,641.1827320258685,355.41298094564974,561.6844275162673,43.76503391966304,123.75476994366794,81.85311487012378,163.70622955967846,107.07799278761136,103.26978707328331,,,,,,
2024-10-05 12:00:00,25.152216627036935,-50.69999999999999,0.0,1.0,559.3436699948446,559.3436873608028,474.34115935598294,725.5068558521234,369.1605211563254,579.6338431409384,124.2985950265861,93.22394683222555,120.91780930869106,181.37671396302514,121.50767968440833,129.95426628263198,,,,,,
2024-10-05 15:00:00,25.714277306975344,-50.69999999999999,-0.30715550229493704,0.9516593389495764,508.6657632797783,675.3184091544547,544.0507117947786,677.6772018687334,385.7026414887689,601.4280215244362,70.23358341991934,157.104326820852,114.53699186219846,181.35023713245673,122.42315967879634,130.80628480885665,,,,,,
2024-10-05 18:00:00,26.557368323123313,-51.0,0.0,1.0,559.3436641355642,621.4929821224807,477.95668595363196,716.9350289304592,387.5719214937263,593.932090285534,93.2239454972218,217.52254147949574,89.61687861630458,209.10605010471824,140.51719917836834,152.3673539244351,,,,,,
2024-10-05 21:00:00,27.119428997946123,-51.0,-0.2567972878330913,0.9664652880272361,575.1720551736694,624.3335233718632,544.2281864322836,726.1695735354325,386.10615012368817,617.4758346283121,118.54003798941498,158.2959856548529,60.64712943573317,187.5273074276489,125.70223922849303,131.25261512691247,,,,,,
2024-10-06 00:00:00,27.96252000608353,-51.25,-0.313031206807188,0.9497428407547148,791.6853781378757,674.2036839259054,542.7852744899939,694.5316919386735,407.1559395747283,675.8015071231121,146.9064920822135,241.9856880875718,107.00068083808607,214.00136173689472,145.9610382501233,177.47355568619153,,64.9081382793462,,116.7280154818112,105.37840885727394,90.8180768805787
