time,lat,lon,ux,uy,r17_forward_km,r17_backward_km,r17_left_km,r17_right_km,r17_mean_km,r17_mean_quadrant_km,r34_forward_km,r34_backward_km,r34_left_km,r34_right_km,r34_mean_km,r34_mean_quadrant_km,r50_forward_km,r50_backward_km,r50_left_km,r50_right_km,r50_mean_km,r50_mean_quadrant_km
2024-10-04 12:00:00,22.903973888675825,-48.30000000000001,-0.7035342458077337,0.7106613574521575,154.58486615349042,195.4795709057671,87.44831958361671,262.3449586656666,155.16042310059404,174.9644288271352,,,,,,,,,,,,
2024-10-04 15:00:00,23.46603457592919,-48.89999999999998,-0.44211901498453987,0.896956396147048,152.90691196976962,193.37136219683697,96.17085285246625,261.0351719085975,155.34147691209748,175.8710747319176,,,,,,,,,,,,
2024-10-04 18:00:00,24.028095261448925,-49.19999999999999,-0.4405852452495647,0.8977107784071555,168.39478049973877,194.58565702911173,123.21928677282658,260.1296053058468,146.9856441949927,186.582332401881,,,,,,,,,,,,
2024-10-04 21:00:00,24.59015594517284,-49.5,-0.8902410487608147,0.45548970910575465,149.32498821881555,272.890020120005,124.48767696832273,207.47945978079628,147.80560745973418,188.54553627198487,,,,,,,,,,,,
2024-10-05 00:00:00,24.871186286341437,-50.10000000000002,0.0,1.0,186.44789253511914,155.37324522712393,121.19483688515487,272.68838299159273,160.15193610527587,183.92608940974768,,,,,,,,,,,,
2024-10-05 03:00:00,25.152216627036935,-50.10000000000002,-0.4374032250165288,0.8992654884655253,222.05543369244077,204.33465710700293,135.92151615833322,258.2508805357205,156.99577117288914,205.14062187337436,,,,,,,,,,,,
2024-10-05 06:00:00,25.714277306975344,-50.39999999999998,-0.43575475100156946,0.9000654403872865,195.78452066479633,270.9592821092987,121.86833267971502,257.2775903035213,163.19467085239953,211.47243143933287,,,,,,,,,,,,
2024-10-05 09:00:00,26.276337984920218,-50.69999999999999,-0.4340678178558601,0.9008801970860786,165.96914569785602,269.9550205022662,107.90803951771939,269.77009805989434,166.8844881001419,203.40057594443402,,,,,,,,,,,,
2024-10-05 12:00:00,26.838398660801648,-51.0,0.0,1.0,217.52253819802135,186.44789220149931,119.19479205548869,297.98698013871046,166.34934587458199,205.28805064842996,,,,,,,,,,,,
2024-10-05 15:00:00,27.68148967059651,-51.0,0.06594613597959426,0.9978231843114094,192.5429126183424,209.24796976001105,88.11787810902867,301.2401879766763,170.96889102168072,197.78723711601458,,,,,,,,,,,,
2024-10-05 18:00:00,28.524580675332878,-50.9375,0.0,1.0,186.44788771856912,217.5225386332204,122.25890490416216,275.08253603436486,162.28771823656987,200.32796682257913,,,,,,,,,,,,
2024-10-05 21:00:00,29.367671674745356,-50.9375,0.0,1.0,186.4478864471615,217.52253730503395,121.26792504071874,303.1698126017969,164.11990023747464,207.10204034867775,,,,,,,,,,,,
2024-10-06 00:00:00,29.929732337925568,-50.9375,0.05939963268950749,0.9982342829398074,230.30433841045374,180.74630362992502,122.22556134041993,310.0179536669028,177.6446391814379,210.8235392619254,,,,,,,,,,,,
2024-10-06 03:00:00,30.772823327838502,-50.879999999999995,0.31193377887407353,0.9501038456912699,303.0243324738119,158.6597934970048,135.70525104876432,345.9272250357809,183.91103613728058,235.8291505138405,,,,,,,,,,,,
2024-10-06 06:00:00,31.615914311651938,-50.56,0.30943286108081514,0.9509212924755345,283.33015269837466,179.2039501275676,182.6948231016917,326.9275784770351,172.55657169716824,243.03912610116726,,,,,,,,,,,,
2024-10-06 09:00:00,32.45900528904648,-50.24000000000001,0.30686476560703974,0.9517531274594986,232.79353810381377,177.4523568751994,181.1785710931612,276.53571386206556,166.3212459898737,216.99004498355998,,,,,,,,,,,,
2024-10-06 12:00:00,33.3020962596853,-49.920000000000016,0.40207195930814255,0.9156080709223305,270.99010441522785,218.59633565868475,71.55794298906903,255.56408379985007,163.82199565662594,204.17711671570794,,,,,,,,,,,,
2024-10-06 15:00:00,34.42621754274384,-49.333333333333314,0.5488884461027479,0.8358956117452171,478.92239729564204,221.24142082948345,705.7985515537262,285.8671816075788,213.7158782562168,422.95738782160765,,,,,,,,,,,,
2024-10-06 18:00:00,35.26930849620082,-48.666666666666686,0.5902422138742545,0.8072261944218726,431.78807875833286,216.41009677920627,758.1181274515603,281.4819293863104,212.68468008697437,421.94955809385243,,,,,,,,,,,,
2024-10-06 21:00:00,36.393429754922856,-47.666666666666686,0.5847918971556436,0.8111833559813115,385.4414229754125,235.89401538819507,779.4662626147083,284.6978162595183,215.29232398635284,421.3748793094585,,,,,,,,,,,,
2024-10-07 00:00:00,37.51755099834911,-46.666666666666686,0.5648188142826746,0.8252149459579085,177.58061762455225,230.78935980215658,784.1270892152298,299.60960542414284,197.47261274410832,373.0266680165204,,,,,,,,,,,,
2024-10-07 03:00:00,38.64167222536426,-45.703125,0.44134925305988376,0.8973354093222237,250.05715486828956,264.653198138745,82.28862734859516,368.368595835094,198.0562763404847,241.3418940476809,,,,,,,,,,,,
2024-10-07 06:00:00,39.76579343475757,-45.0,0.5966450983041081,0.8025052190918645,321.5974227285267,249.3756480434724,74.16213640283087,335.7896761112668,215.2019505415271,245.23122082152418,,,,,,,,,,,,
2024-10-07 09:00:00,40.88991462521181,-43.920000000000016,0.5902418629858107,0.807226450990699,308.212746912576,229.23511304231033,120.51584431240666,336.0707970327274,207.20550902786178,248.50862532500508,,,,,,,,,,,,
2024-10-07 12:00:00,42.01403579529062,-42.839999999999975,0.5975603203507942,0.8018239604440965,308.5992738135851,226.7496059403499,254.32861777564227,318.3252633585669,202.8103999130278,277.00069022203604,,,,,,,,,,,,
2024-10-07 15:00:00,42.85712665853937,-42.0,0.44173848775381463,0.8971438616169498,347.21592695327064,229.2774250982494,164.72238565509173,363.67720438456377,215.56286602974765,276.2232355227939,,,,,,,,,,,,
2024-10-07 18:00:00,43.98124778909381,-41.25,0.541695074248772,0.8405750689466215,322.8658555612312,292.4591439679931,740.6511386509948,361.9090798269259,219.5048014129571,429.4713045017862,,,,,,,,,,,,
2024-10-07 21:00:00,44.824338620668016,-40.5,0.5361841160090519,0.8441010565919175,349.54659603943617,157.38082953053618,149.95556177553038,366.5580400951461,215.0972250390934,255.8602568601622,,,,,,,,,,,,
2024-10-08 00:00:00,45.66742943730089,-39.75,0.29864662766315686,0.9543637628207725,316.85863549592307,169.22685476228173,172.61426103165874,445.45616027123606,207.0769035685413,276.0389778902749,,,,,,,,,,,,
